zinc_id,name,smiles,catalog
1484929,,OC[C@@H]1CNC[C@H](O)[C@H]1O,ZINC20
3861281,,C[C@@H]1O[C@H](O)[C@H](O)[C@H](O)[C@H]1O,ZINC20
100163233,,NC(=O)[C@H]1[C@H](N)[C@H]2C=C[C@H]1O2,ZINC20
238600020,,NS(=O)(=O)C[C@H]1CNCCO1,ZINC20
5670157,,O=c1cc(N2CCOCC2)[nH]c(=O)[nH]1,ZINC20
24539704,,OCc1nnc2n1CCNC2,ZINC20
2325712147,,O=C1CCN2C(=O)CNC[C@H]2CN1,ZINC20
1926701,,CN1CCNC(=O)[C@H]1CC(=O)O,ZINC20
1857524260,,O[Cl+2](O)O,ZINC20
1718586,,C[C@@H](O)C(=O)OC[C@@H](O)CO,ZINC20
1730665,,C[C@H](NC(=O)CN)C(=O)O,ZINC20
5183370,,NCc1nnn[nH]1,ZINC20
253496154,,OC(O)CN1CCOCC1,ZINC20
1235985,,NC(=O)CCC(N)=O,ZINC20
2389671,,COC(=O)CC[C@H](N)C(N)=O,ZINC20
95953048,,Nc1nc2[nH]c(=O)[nH]c2c(=O)[nH]1,ZINC20
100467478,,NN1C(=O)[C@@H]2[C@H]3C=C[C@@H](O3)[C@@H]2C1=O,ZINC20
4963497,,O[C@H]([C@@H]1CO1)[C@@H](O)[C@H]1CO1,ZINC20
39649029,,COc1c(N)c(=O)c1=O,ZINC20
16954943,,Cn1nnc(N)n1,ZINC20
20436560,,NC(=O)CCN1CCNCC1,ZINC20
306392345,,O=C(O)[C@@H]1C[C@H]2O[C@H]1[C@H](O)[C@H]2O,ZINC20
307216245,,N[C@@H]1COC[C@@H]1n1cc(CO)nn1,ZINC20
4218734,,COCCNC(=O)CN,ZINC20
104866627,,NC(=O)[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO,ZINC20
236076145,,Cn1cc(C[C@H](N)C(N)=O)nn1,ZINC20
8672865,,NC(=O)c1cnc[nH]c1=O,ZINC20
78737674,,CNC(=O)[C@@H]1COCCN1,ZINC20
950757375,,Cn1nnc([S@](=O)O)n1,ZINC20
2165154,,CS(=O)(=O)CC(N)=O,ZINC20
227173267,,Nc1nncn1CC(=O)O,ZINC20
1857783414,,OC[C@@]12CNC[C@@H](COC1)[C@@H]2O,ZINC20
39113603,,CN1CCN(CCNN)CC1,ZINC20
72155071,,COC(=O)Cn1cc(CCN)nn1,ZINC20
1875355058,,COC(=O)[C@@H]1CO[C@@H](CN)CO1,ZINC20
5224543,,OC[C@H]1O[C@H](O)C[C@@H]1O,ZINC20
62963458,,N[C@@]1(CO)CCS(=O)(=O)C1,ZINC20
78676145,,CN1CCN(CC(=O)O)CC1=O,ZINC20
2516866,,O=C(CO)[C@@H](O)[C@@H](O)[C@H](O)CO,ZINC20
3860903,,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,ZINC20
37870555,,NC(=O)C1(N)CCOCC1,ZINC20
104675152,,O[C@H]1CNCCOC1,ZINC20
1678487,,O=C(O)Cc1c[nH]c(=O)[nH]c1=O,ZINC20
2252007,,O=C(O)/C=C/C(=O)NCC(=O)O,ZINC20
4283898,,CO[C@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O,ZINC20
4834367,,Cn1nnc(Nc2nnn(C)n2)n1,ZINC20
5134060,,NN1CCNC1=O,ZINC20
3860202,,O[C@H]1CO[C@H](O)[C@H](O)[C@H]1O,ZINC20
4097153,,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O,ZINC20
13517144,,Cn1c(=O)[nH]c2nc[nH]c2c1=O,ZINC20
20376730,,NC(=O)CNCC(=O)O,ZINC20
39643926,,NNCCNCCO,ZINC20
40457264,,Nc1nc(N2CCNCC2)cc(=O)[nH]1,ZINC20
71773645,,O=S1(=O)CCNC(O)=N1,ZINC20
154553,,C=CC(=O)N[C@@H](O)C(=O)O,ZINC20
75093304,,NC[C@@H]1CC[C@@H](C(N)=O)O1,ZINC20
98095314,,CCOCn1nnc(C(N)=O)c1N,ZINC20
100006659,,O[C@@H]1[C@@H](O)[C@H]2OC[C@@H](O2)[C@@H]1O,ZINC20
247963402,,CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](N)[C@@H]1O,ZINC20
1845947,,O=[N+]([O-])OC(CO)CO,ZINC20
41059027,,NC[C@H]1CN(C(N)=O)CCO1,ZINC20
5600736,,OC[C@H]1O[C@H](O)C[C@H]1O,ZINC20
38232976,,N[C@H](C(=O)O)[C@@H](N)C(=O)O,ZINC20
38462348,,N[C@H]1CNC[C@@H]1O,ZINC20
42191903,,C1CO[C@@H](c2nnn[nH]2)CN1,ZINC20
2510087,,OCCNC(CO)(CO)CO,ZINC20
3645182,,N[C@H](C(=O)O)C1(O)CC1,ZINC20
34567295,,COC(=O)[C@](C)(N)CO,ZINC20
39632300,,NC(=O)c1cn[nH]n1,ZINC20
139171469,,CN1CCN[C@H](C(N)=O)C1=O,ZINC20
306208885,,OC1(c2c[nH]nn2)CNC1,ZINC20
4283891,,O[C@H]1CO[C@@H](O)C[C@H]1O,ZINC20
4899548,,N[C@H](Cn1cncn1)C(=O)O,ZINC20
5670008,,Cn1c2c(c(=O)n(C)c1=O)COC2=O,ZINC20
75772256,,NCCCC(=O)NC(N)=O,ZINC20
407009,,CN(C)C[C@H](O)CO,ZINC20
407010,,CN(C)C[C@@H](O)CO,ZINC20
1813010,,NCC(=O)N[C@@H](CC(N)=O)C(=O)O,ZINC20
2560916,,CC[C@H](N)C(=O)NCC(=O)O,ZINC20
19686438,,C[C@]1(C(=O)NCCO)CNCCO1,ZINC20
34278490,,CN1C[C@@H](N)[C@H](O)C1,ZINC20
62809897,,NC(=O)COC1CNC1,ZINC20
6488820,,C[C@H]1O[C@H](O)[C@@H](O)C[C@@H]1O,ZINC20
34768675,,NC(=O)NCNC(=O)NCO,ZINC20
62809837,,CNC(=O)COC1CNC1,ZINC20
328579361,,NC(=O)c1ncn(CC(=O)O)n1,ZINC20
1532813,,C[C@@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@@H]1O,ZINC20
89223304,,CN1CCNC[C@@H]1C(=O)O,ZINC20
242547655,,CS(=O)(=O)N1C[C@H]2C[C@H]1CN2,ZINC20
1733258,,NCC1=NCCN1,ZINC20
23253654,,CN1CCN(CC(N)=O)CC1,ZINC20
36757541,,C[C@@H](O)C(=O)NC(N)=O,ZINC20
62963459,,N[C@]1(CO)CCS(=O)(=O)C1,ZINC20
669371763,,CNC(=O)[C@@H]1CC(=O)N(C2CNC2)C1,ZINC20
1668756,,OCCOCCO,ZINC20
83267456,,CN1CCNC[C@H](O)C1,ZINC20
88189622,,O=C(O)[C@@]1(O)CCNC1,ZINC20
143594347,,CC(C)[C@H]1NS(=O)(=O)NC1=O,ZINC20
385393645,,COCC(COC)S(N)(=O)=O,ZINC20
1532526,,NC(=O)CC[C@H](N)C(=O)O,ZINC20
13545122,,CO[C@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,ZINC20
18554994,,N[C@H]1CCc2nnnn2C1,ZINC20
33414645,,CNC(=O)c1noc(CN)n1,ZINC20
49942790,,NC(=O)NCCOCCO,ZINC20
1857779336,,COC(=O)[C@@H]1NCC[C@H](O)[C@@H]1O,ZINC20
4348088,,O[C@@H]1[C@@H](CF)O[C@H](O)[C@H](O)[C@H]1O,ZINC20
96675088,,O=C(NCO)NCNC(=O)NCO,ZINC20
215395199,,NC(=O)C[C@@H]1CNC[C@H]1O,ZINC20
257355087,,O=BOB(O)OB(OB=O)OB=O,ZINC20
584883941,,O=C1NCC2(COC2)N[C@@H]1CO,ZINC20
897178,,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,ZINC20
22052274,,OC[C@H]1CO[C@H](CO)CO1,ZINC20
95483609,,C[C@H](N)[C@H](N)C(=O)O,ZINC20
1532611,,OC[C@@]1(O)OC[C@@H](O)[C@@H]1O,ZINC20
213752690,,CN(C)[C@@]1(C(N)=O)CCNC1,ZINC20
601012585,,OCC12CNCC1CNC2,ZINC20
96515882,,Cn1nnnc1CO,ZINC20
113701576,,NOCCOCCON,ZINC20
146623464,,CCS(=O)(=O)CC(N)=O,ZINC20
19702055,,N[C@H]1CS(=O)(=O)C[C@@H]1N,ZINC20
36924413,,NS(=O)(=O)N1CCNC(=O)C1,ZINC20
115633669,,OCC1(CO)COCCO1,ZINC20
1577582,,O=CNCNC=O,ZINC20
17143134,,CO[C@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,ZINC20
34295699,,NC(=O)Nc1nc(N)nc(N)n1,ZINC20
37270249,,CN(CCN)CC(=O)N(C)C,ZINC20
39477801,,C[C@H](O)CS(N)(=O)=O,ZINC20
895172,,OC[C@@]1(O)OC[C@H](O)[C@H]1O,ZINC20
1718584,,C[C@@H](O)C(=O)OC[C@H](O)CO,ZINC20
22028704,,CN(CCN)CCN,ZINC20
38084881,,N[C@@H](C(=O)O)[C@H]1CCS(=O)(=O)C1,ZINC20
104697462,,CC(=O)N[C@H](CO)CCO,ZINC20
257346570,,NC[C@@H]1O[C@H](O)[C@H](N)[C@H](O)[C@H]1O,ZINC20
2526230,,NC(=O)[C@@H](F)C[C@H](N)C(=O)O,ZINC20
5857485,,CCOC(=O)[C@@H](O)[C@@H](O)C(=O)O,ZINC20
6613373,,NN1C(=O)CNC1=O,ZINC20
19324383,,NC(N)=C([N+](=O)[O-])[N+](=O)[O-],ZINC20
95093134,,O=C1COC[C@H](CO)N1,ZINC20
38532503,,O=C1CO[C@H](CO)CN1,ZINC20
95346846,,CO[C@@H]1CS(=O)(=O)C[C@H]1N,ZINC20
1857779010,,NC(=O)C[C@@H]1CNC[C@H]1CC(N)=O,ZINC20
1673590,,O=C(NCO)NCO,ZINC20
19436460,,CS(=O)(=O)CC[C@@H](N)C(N)=O,ZINC20
168802994,,O=C1N[C@H]2C[C@H]1[C@@H](O)[C@@H]2O,ZINC20
39418026,,NCCNC(N)=S,ZINC20
100009542,,O=C(O)[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](O)C1,ZINC20
1532568,,O=C(O)C(=O)C[C@H](O)[C@H](O)CO,ZINC20
1689058,,N[C@H](C[C@@H](N)C(=O)O)C(=O)O,ZINC20
3861280,,C[C@@H]1O[C@@H](O)[C@H](O)[C@H](O)[C@H]1O,ZINC20
95644312,,C[C@]1(F)C(=O)O[C@H](CO)[C@H]1O,ZINC20
1775955375,,COC(=O)C1CN(C(=O)C2CNC2)C1,ZINC20
1627216,,CCC(C(N)=O)C(N)=O,ZINC20
409442645,,NCCn1cc(C(=O)O)c(O)nc1=O,ZINC20
41055430,,CN(CCN)CCOCCO,ZINC20
72266165,,COC(=O)[C@H]1CNC(=O)CN1,ZINC20
238722061,,O[C@H]1[C@H]2CO[C@@H]1CN2,ZINC20
2571650,,O=c1ccn(CCO)c(=O)[nH]1,ZINC20
34383966,,CC(=O)NC(C(=O)O)C(=O)O,ZINC20
39053781,,O=c1[nH]c(O)c(F)c(=O)[nH]1,ZINC20
59974757,,NS(=O)(=O)N1CCCOCC1,ZINC20
307044018,,O=C1NC(=O)C2(CC(O)C2)N1,ZINC20
901499,,OC[C@@H]1O[C@H](O)C[C@H](O)[C@@H]1O,ZINC20
901639,,N[C@@H](C[C@H](O)C(=O)O)C(=O)O,ZINC20
4692512,,Nn1cnnc1,ZINC20
100054783,,O=C1[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O,ZINC20
3861739,,N[C@H](CS(=O)(=O)O)C(=O)O,ZINC20
11956777,,NCC(=O)N[C@H]1CCS(=O)(=O)C1,ZINC20
82631470,,C[C@H](CN)S(N)(=O)=O,ZINC20
1587868,,NC(=O)NCCO,ZINC20
22126971,,COC(=O)C[C@H]1CNC(N)=NC1=O,ZINC20
34283507,,NC[C@@H](N)CCO,ZINC20
39054014,,Cn1ncc(C=O)c1S(N)(=O)=O,ZINC20
70027695,,COCCOCCS(N)(=O)=O,ZINC20
1532561,,O[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,ZINC20
1583691,,CNC(=O)CC[C@@H](N)C(=O)O,ZINC20
95190633,,COC[C@H](N)c1nnn[nH]1,ZINC20
125161340,,CNC(=O)NC[C@H]1CNCCO1,ZINC20
5501778,,NC(=S)NCCO,ZINC20
157457664,,CN1CC[C@@H](S(N)(=O)=O)C1=O,ZINC20
258102036,,CNS(=O)(=O)C1CNC1,ZINC20
967755,,CC(N)(CO)CO,ZINC20
5783646,,O=C(O)[C@H](O)P(=O)(O)O,ZINC20
42191865,,C1CN(Cc2nnn[nH]2)CCN1,ZINC20
1529886,,N[C@@H](CNC(=O)C(=O)O)C(=O)O,ZINC20
2597049,,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,ZINC20
5224720,,OC[C@H]1O[C@@H](O)C[C@H](O)[C@@H]1O,ZINC20
34368832,,NC(=O)CN1CCC(O)CC1,ZINC20
59268941,,O=C1CNCC(=O)N1,ZINC20
95619084,,O=C1NC(=O)[C@@H]2CCNC[C@@H]12,ZINC20
307357343,,O=C(O)[C@H]1CNCCS(=O)(=O)C1,ZINC20
756957709,,O=S1(=O)CCNOCC1,ZINC20
1857778266,,O[C@@H]1[C@H](O)CNC12CCOCC2,ZINC20
1857780983,,O[C@@H]1COC2(CCNCC2)[C@@H]1O,ZINC20
1677561,,Nc1nc(=O)[nH]c(N)c1N,ZINC20
2242978,,C[C@H](N)C(=O)N[C@H](C(=O)O)[C@@H](C)O,ZINC20
85652935,,O=C1COC2(CNC2)CN1,ZINC20
1701832,,CNC1(C(N)=O)CCNCC1,ZINC20
5133397,,N[C@@H]1CCC(=O)NC1=O,ZINC20
34309072,,CNC(=O)CNCC(=O)NC,ZINC20
36748891,,NC(=O)CCNC(=O)C(=O)O,ZINC20
4521659,,CS(=O)(=O)OS(C)(=O)=O,ZINC20
4761899,,C[C@@H](O)[C@@H](N)C(N)=O,ZINC20
87492905,,N[C@H]1[C@@H](O)C[C@H](CO)[C@@H](O)[C@@H]1O,ZINC20
13508504,,O=C1CO[C@H](CO)[C@@H](O)[C@@H]1O,ZINC20
77028633,,O=C1C=CC(=O)N1N1C(=O)C=CC1=O,ZINC20
145651530,,N[C@H]1CC[C@@H](O)[C@@H]1O,ZINC20
213752622,,CN(C)[C@]1(C(N)=O)CCNC1,ZINC20
22590355,,OC[C@@H](O)CN1CCNCC1,ZINC20
36853419,,COC(=O)CN[C@H]1CC(=O)NC1=O,ZINC20
39401551,,C[C@@]1(CN)NC(=O)NC1=O,ZINC20
45507036,,CN[C@@H](COC)C(N)=O,ZINC20
95348087,,O=C1NC[C@@H]1O,ZINC20
2168344,,COC(=O)CNC(=O)CN,ZINC20
4742364,,CN(N)C(=N)N,ZINC20
35237133,,C[C@H]1COCCN1S(N)(=O)=O,ZINC20
3860469,,N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,ZINC20
20257657,,CN(C)S(=O)(=O)N(C)CC(=O)O,ZINC20
42684331,,CS(=O)(=O)N1CC[C@H](N)C1,ZINC20
44699278,,N[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,ZINC20
49629861,,CNCCS(N)(=O)=O,ZINC20
3394271,,O=C(O)Cn1c(=O)cc[nH]c1=O,ZINC20
77031869,,COC(=O)C(CN)CN,ZINC20
95725620,,N[C@@H]1CCNC[C@H]1O,ZINC20
100247797,,O=C(CO)[C@@H](O)[C@@H](O)[C@@H](O)C(=O)O,ZINC20
3848611,,CO[C@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@H]1O,ZINC20
3860326,,OC[C@H]1O[C@H](O)C[C@@H](O)[C@H]1O,ZINC20
10284463,,CS(=O)(=O)N1CCN(C=O)CC1,ZINC20
21993522,,CCC[C@@H](N)[C@@H](O)C(N)=O,ZINC20
25950332,,O=c1[nH]nc2n1CCNC2,ZINC20
39053981,,NS(=O)(=O)N1CCC(O)CC1,ZINC20
1585598,,COC(=O)[C@@H]1C[C@H](N)[C@@H](O)[C@H]1O,ZINC20
19167294,,C[C@H](O)CNN,ZINC20
39115057,,O=C(O)[C@@H]1Cn2c(n[nH]c2=O)CN1,ZINC20
140511753,,CO[C@@H]1O[C@H](CO)[C@@H](O)C[C@H]1O,ZINC20
167998035,,O=C(O)CCCn1c(=O)[nH][nH]c1=O,ZINC20
133523,,Cn1c(=O)n(C)c(=O)n(C)c1=O,ZINC20
895269,,OC[C@@H](O)[C@H](O)CO,ZINC20
19371708,,O=C(O)[C@H]1CNCCN1,ZINC20
95627293,,NC(=O)C1(O)COC1,ZINC20
59665206,,CS(=O)(=O)[C@H]1CN[C@H](C(=O)O)C1,ZINC20
307663923,,CN[C@@]1(C(N)=O)CCNC1,ZINC20
1887611093,,OCc1nc([C@@H]2CNCCO2)n[nH]1,ZINC20
901063,,O=C(O)[C@H](O)[C@H](O)CO,ZINC20
1066122,,O=S(CCO)CCO,ZINC20
1757824,,N=C1NC(=O)CC(=O)N1,ZINC20
4977734,,O=C1C[C@@H](C(=O)O)N1,ZINC20
19255181,,CN(C)C[C@@H](O)CN,ZINC20
19851098,,C[C@H]1[C@H](N)C(=O)N1S(=O)(=O)O,ZINC20
84329234,,NC(=O)CC1(N)CCNCC1,ZINC20
585139318,,NCc1nnc2n1CCNC2=O,ZINC20
1531037,,NC(=O)NC[C@H](N)C(=O)O,ZINC20
4096031,,N=C(N)N[C@@H](CC(=O)O)C(=O)O,ZINC20
4099158,,O=C(O)[C@@H](O)CS(=O)(=O)O,ZINC20
12153636,,O=C1O[C@@H]2C[C@@]1(O)C[C@@H](O)[C@H]2O,ZINC20
12506585,,NS(=O)(=O)NC[C@H]1CCCCN1,ZINC20
39208978,,Cn1nnnc1O,ZINC20
203891017,,O=C1CNC[C@@H]2COCCN12,ZINC20
1400437,,COC(=O)[C@H]1CNNC(=O)C1,ZINC20
1721185,,CC(=O)NCC(=O)NCC(=O)O,ZINC20
40544503,,O=C1C[S@](=O)CCN1,ZINC20
215038950,,N[C@@H]1C[C@H](CO)NC1=O,ZINC20
4301264,,NC(=O)[C@@H]1CNC(=O)C1,ZINC20
17780653,,OC[C@H](O)COC[C@H](O)CO,ZINC20
42384248,,NC1=NC(=O)C2(CCNCC2)N1,ZINC20
66354444,,NC[C@@H]1COCCN1,ZINC20
100516302,,O=C1O[C@H]2C[C@@]1(O)C[C@@H](O)[C@@H]2O,ZINC20
1532557,,OC[C@@H]1O[C@H](O)[C@H](O)[C@H](O)[C@H]1O,ZINC20
3861574,,O[C@H]1CO[C@@H](O)[C@H](O)[C@@H]1O,ZINC20
1620473,,C[C@H]1NS(=O)(=O)N(C)C1=O,ZINC20
1663959,,O=C(O)c1[nH]c(=O)[nH]c(=O)c1F,ZINC20
3581471,,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H]1O,ZINC20
5828664,,NCCN(CCN)CCN,ZINC20
20036151,,COCCNCC(N)=O,ZINC20
45507028,,COC[C@H](N)C(N)=O,ZINC20
100052581,,O=C1O[C@@H]([C@H](O)CO)[C@@H](O)[C@H]1O,ZINC20
104555402,,COC(=O)[C@@H](N)CCN,ZINC20
1666925,,O=C(NCCO)C(=O)NCCO,ZINC20
4228259,,O=C(O)[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,ZINC20
15116071,,COC(=O)c1cc(=O)n(C)c(=O)[nH]1,ZINC20
36532919,,COC(=O)C(N)C(=O)OC,ZINC20
2151,,Cn1cnc2c1c(=O)[nH]c(=O)n2C,ZINC20
1599739,,CC(C)(CO)[C@@H](O)C(=O)NCCO,ZINC20
39118123,,N[C@@H]1CNC[C@H]1N,ZINC20
669371566,,C[C@@H]1[C@@H](C(=O)O)[C@H](O)C(=O)N1C,ZINC20
1737943,,NCC(=O)NCCCC(=O)O,ZINC20
4529748,,O=C1NCCNC1=O,ZINC20
14987360,,O[C@H]1[C@H](O)[C@H]2CO[C@H](O2)[C@H]1O,ZINC20
688924501,,O=C(O)C1(CS(=O)(=O)O)COC1,ZINC20
1225225,,Cn1nnc([C@H](O)CN)n1,ZINC20
2041787,,C[C@@H](O)C(=O)N(CCO)CCO,ZINC20
59946688,,O=C1CN(CCCO)C(=O)N1,ZINC20
257354823,,O=BOB1OB(OB(O)O)O1,ZINC20
38084878,,N[C@H](C(=O)O)[C@@H]1CCS(=O)(=O)C1,ZINC20
44397890,,NCCc1cc(=O)[nH]c(=O)[nH]1,ZINC20
75772234,,Cc1nnn(CCN)n1,ZINC20
3276912,,O=c1[nH]nc(N2CCNCC2)c(=O)[nH]1,ZINC20
37935192,,CS(=O)(=O)CCNN,ZINC20
222279028,,CNC[C@@H](CO)C(=O)O,ZINC20
333708,,CN1C(=O)N(C)[C@@H]2NC(=O)N[C@H]21,ZINC20
1679001,,NC(=O)NCCNC(N)=O,ZINC20
1709620,,COC(=O)[C@@H](N)CC(=O)O,ZINC20
4954776,,NC(=O)N[C@@H]1C=CS(=O)(=O)C1,ZINC20
34310587,,C[S@](=O)CC(N)=O,ZINC20
37719357,,CNS(=O)(=O)CCCN,ZINC20
146501451,,N[C@H]1C[C@H](O)[C@H](O)C1,ZINC20
967189,,CN1CC(=O)N=C1N,ZINC20
1296004,,NC[C@@H]1CNCCO1,ZINC20
18558690,,N[C@H]1CCn2nnnc2C1,ZINC20
38540697,,O=C1CNC[C@@H](C(=O)O)N1,ZINC20
59569926,,C[C@@H](OC(=O)CO)C(=O)O,ZINC20
98184668,,NC(=O)[C@@H]1CC[C@@H](N)CO1,ZINC20
5020010,,OC[C@@]1(O)CO[C@@](O)(CO)CO1,ZINC20
95123030,,C1NCC1c1nnn[nH]1,ZINC20
100016113,,CO[C@@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]1O,ZINC20
238342626,,COC(=O)[C@@H]1CS(=O)(=O)C[C@H]1N,ZINC20
2034315,,O=[N+]([O-])OC[C@H](O)CO,ZINC20
34273814,,NCC[C@@H](O)CO,ZINC20
4134459,,OC[C@H]1S[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,ZINC20
100028860,,O=C(O)C(=O)[C@@H](O)[C@H](O)[C@H](O)CO,ZINC20
107454615,,O[C@@H]1CN[C@H]2COC[C@@H]12,ZINC20
133719632,,OC[C@H](O)CN1CC[C@H](O)C1,ZINC20
895048,,OCC(O)CO,ZINC20
51666420,,CNC(=O)CN1CCNCC1=O,ZINC20
68593266,,CC1(C)C(=O)NC(=O)N1CC(N)=O,ZINC20
167721004,,NC(=O)c1c(N)cc(O)[nH]c1=O,ZINC20
14491818,,OC[C@H]1O[C@H](O)[C@@](O)(CO)[C@@H]1O,ZINC20
86005528,,O=S1(=O)CCNC1,ZINC20
13545678,,OC[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO,ZINC20
17315051,,O=c1ncnc(O)[nH]1,ZINC20
19686436,,C[C@@]1(C(=O)NCCO)CNCCO1,ZINC20
34454830,,O[C@H]1[C@@H]2O[C@@H]2[C@H]2CO[C@@H]1O2,ZINC20
215366323,,NC(=O)[C@H]1NCCNC1=O,ZINC20
221662244,,OC[C@@H]1CN[C@H](CO)C1,ZINC20
1772769907,,COC(=O)[C@@H]1CN[C@@H]2COC[C@H]2O1,ZINC20
34165483,,CNC[C@H](O)CN,ZINC20
95483610,,C[C@@H](N)[C@H](N)C(=O)O,ZINC20
212017493,,O=C(O)[C@H](O)Cn1cncn1,ZINC20
1868506,,O=C1C=CC(=O)N1CO,ZINC20
2561165,,CNCC(=O)N(C)CC(=O)O,ZINC20
58517639,,CNS(=O)(=O)CCCO,ZINC20
59217628,,NC[C@@H](O)C(N)=O,ZINC20
96034625,,NC(=O)[C@@]1(O)CCNC1,ZINC20
150146422,,C[S@](=O)CC[C@@H](N)C(N)=O,ZINC20
3873028,,N[C@@H](CP(=O)(O)O)C(=O)O,ZINC20
19686020,,NC(=O)[C@@H]1CNCCO1,ZINC20
20504927,,CN1CC(=O)N2CCNC[C@H]2C1=O,ZINC20
72417723,,N[C@H](CO)CN1CCOCC1,ZINC20
95635072,,CN(C)C(CO)CO,ZINC20
1747072,,C[C@H](O)[C@H](N)C(=O)O,ZINC20
14679821,,NC(=O)CC(CC(N)=O)C(N)=O,ZINC20
19300961,,N[C@H]1CS(=O)(=O)C[C@@H]1O,ZINC20
34598912,,OC[C@H]1CCNC[C@H]1O,ZINC20
39113567,,O=C1NCCN2C[C@H](O)C[C@@H]12,ZINC20
88189621,,O=C(O)[C@]1(O)CCNC1,ZINC20
238809066,,NS(=O)(=O)O,ZINC20
257888545,,N[C@@H]1CCS(=O)(=O)[C@H](C(=O)O)C1,ZINC20
258522625,,COC1(CN)CS(=O)(=O)C1,ZINC20
5377043,,O[C@H]1CNOC1,ZINC20
63972133,,C[C@@H]1N[C@H]2C(=O)N=C(N)N=C2N[C@@H]1C,ZINC20
32195219,,O=C1NC(=O)[C@]2(CCOC2)N1,ZINC20
71774324,,OC[C@H](O)[C@H]1OC[C@H](O)[C@@H]1O,ZINC20
163485556,,CNS(=O)(=O)NCCN,ZINC20
6119233,,N[C@@H](Cc1ncn[nH]1)C(=O)O,ZINC20
22590730,,NC[C@@H]1CN1,ZINC20
37225005,,CNC(=O)CNC(=S)NN,ZINC20
71774179,,O=C1C=C[C@@](O)([C@@]2(O)C=CC(=O)O2)O1,ZINC20
78724301,,CN[C@@H](CN)C(=O)O,ZINC20
216653857,,O=C1CO[C@@H]2CCNC[C@@H]2N1,ZINC20
895296,,O=C(O)[C@@H](O)[C@H](O)C(=O)O,ZINC20
897147,,OC[C@@H]1O[C@@H](O)[C@@H](O)[C@@H](O)[C@H]1O,ZINC20
2304076,,NCCNC(=O)c1nonc1N,ZINC20
4102408,,N[C@H]1[C@H](O)[C@@H](CO)O[C@@H](O)[C@@H]1O,ZINC20
22126365,,NNc1ncnc(N)n1,ZINC20
521398993,,NCc1nc(CO)n[nH]1,ZINC20
901878,,N[C@H](C(=O)O)[C@H](O)C(=O)O,ZINC20
15273169,,OC[C@@]12OC[C@@H](O1)[C@@H](O)[C@@H](O)[C@@H]2O,ZINC20
91410661,,NCCc1nnc2n1CCNCC2,ZINC20
113194291,,O=S1(=O)CCS(=O)(=O)O1,ZINC20
83144848,,NC(=O)[C@H](N)[C@@H]1CCS(=O)(=O)C1,ZINC20
901606,,O=C(O)c1c[nH]c(=O)[nH]c1=O,ZINC20
2389432,,N[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O,ZINC20
34355659,,CN1CCNC[C@H]1CO,ZINC20
2100542643,,OCc1nnc2n1CCNCC2,ZINC20
3388392,,NS(=O)(=O)[C@H]1CCS(=O)(=O)C1,ZINC20
4097493,,OC1[C@@H](O)[C@H](O)C[C@@H](O)[C@@H]1O,ZINC20
4899451,,O=C(O)CNC(=O)[C@@H]1C[C@@H](O)CN1,ZINC20
13375224,,NC(=O)[C@H]1CCN1,ZINC20
95190634,,COC[C@@H](N)c1nnn[nH]1,ZINC20
5561246,,NCc1n[nH]c(N)n1,ZINC20
8294973,,NC(=O)c1nc[nH]c1C(N)=O,ZINC20
22063668,,CO[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O,ZINC20
85210736,,COC[C@H](O)CS(=O)(=O)O,ZINC20
1857784528,,NO[C@@H]1CC[C@@H](O)[C@H]1O,ZINC20
396291,,O=CN(CCO)CCO,ZINC20
68590850,,NS(=O)(=O)C1COC1,ZINC20
86161447,,NC(=O)[C@@]1(N)CCCNC1,ZINC20
12505343,,NS(=O)(=O)N1CCNCC1,ZINC20
13544492,,NCCc1c[nH]c(=O)[nH]c1=O,ZINC20
32005720,,CN(CCO)S(C)(=O)=O,ZINC20
34479421,,N[C@@H]1CNC[C@@H]1O,ZINC20
